row_id,order_id,order_date_key,ship_date_key,customer_key,region_key,product_key,order_priority,ship_mode,order_quantity,sales,discount,profit,unit_price,shipping_cost,profit_margin_pct,shipping_days
852,6116,20090320,20090320,34,6,507,Medium,Regular Air,7,150.77,0.01,-72.23,19.98,4.0,-0.47907408635670223,0
926,6695,20120627,20120627,338,6,107,Low,Express Air,49,295.24,0.08,-279.93,5.81,8.49,-0.9481438829426907,0
952,6885,20120619,20120621,356,6,655,Low,Delivery Truck,4,481.27,0.02,-181.27,113.98,30.0,-0.3766492821077566,2
1021,7458,20120404,20120406,381,6,853,Critical,Regular Air,16,226.81,0.05,-5.37,14.45,7.17,-0.023676204752876857,2
1022,7458,20120404,20120405,381,6,218,Critical,Regular Air,46,511.07,0.01,-165.74,10.97,6.5,-0.3242999980433209,1
1202,8807,20100225,20100227,338,6,1062,Low,Regular Air,19,428.14,0.04,-6.04,22.84,11.54,-0.014107534918484608,2
1239,9024,20120602,20120602,388,6,694,Medium,Regular Air,44,2318.2135,0.07,583.75,65.99,2.79,0.2518102840829803,0
1309,9602,20121110,20121112,183,6,926,Critical,Regular Air,16,36.23,0.02,-24.87,2.12,1.99,-0.6864476952801547,2
1358,9894,20090318,20090320,339,6,146,High,Delivery Truck,16,5403.75,0.08,103.83,355.98,58.92,0.019214434420541292,2
1426,10338,20110714,20110716,340,6,1069,Not Specified,Delivery Truck,7,363.57,0.02,33.99,44.43,46.59,0.09348956184503672,2
1528,11011,20120513,20120514,358,6,427,High,Regular Air,36,305.62,0.1,-129.86,8.74,8.29,-0.4249067469406453,1
1564,11271,20111018,20111020,389,6,431,High,Regular Air,46,157.87,0.0,-115.8,3.28,3.97,-0.7335149173370494,2
1665,12005,20120624,20120626,364,6,237,Not Specified,Regular Air,4,1660.86,0.04,-164.59,415.88,11.37,-0.0990992618282095,2
1846,13284,20120812,20120813,343,6,461,High,Regular Air,22,9062.44,0.05,3858.28,420.98,19.99,0.42574406009860477,1
1847,13284,20120812,20120813,343,6,737,High,Regular Air,49,1662.57,0.1,674.99,37.7,2.99,0.40599192815941587,1
1871,13476,20101016,20101017,305,6,575,Not Specified,Regular Air,3,173.33,0.09,-121.39,52.99,19.99,-0.7003403911613685,1
1988,14182,20090622,20090627,344,6,163,Low,Regular Air,23,2433.55,0.05,355.93,125.99,8.08,0.1462595796264716,5
2015,14375,20100131,20100201,111,6,639,Medium,Regular Air,50,3872.38,0.1,1110.35,83.93,19.99,0.2867358058868189,1
2036,14528,20090615,20090617,337,6,986,Critical,Regular Air,14,78.44,0.09,11.02,5.98,1.49,0.1404895461499235,2
2052,14662,20111116,20111117,337,6,62,High,Regular Air,48,257.75,0.02,-66.26,4.98,4.75,-0.257070805043647,1
2054,14662,20111116,20111117,337,6,713,High,Regular Air,48,5139.882,0.01,1275.67,125.99,8.99,0.24819052266180433,1
2100,15009,20111221,20111222,390,6,826,Not Specified,Express Air,28,229.43,0.08,61.09,7.78,2.5,0.26626857865144055,1
2167,15619,20110628,20110702,391,6,340,Low,Express Air,36,123.13,0.05,20.57,3.29,1.35,0.16705920571753433,4
2212,15971,20090814,20090815,392,6,484,High,Regular Air,15,2172.515,0.06,32.75,175.99,8.99,0.015074694536056138,1
2217,16036,20120105,20120106,348,6,74,Medium,Regular Air,28,2160.27,0.09,-818.32,80.98,35.0,-0.37880450128919074,1
2284,16452,20120823,20120824,345,6,571,Medium,Regular Air,46,134.42,0.05,9.34,2.88,1.01,0.06948370778158013,1
2299,16548,20120205,20120207,345,6,18,Not Specified,Regular Air,40,3028.86,0.04,-2595.65,71.37,69.0,-0.8569725903475235,2
2400,17408,20090527,20090529,389,6,213,Not Specified,Express Air,26,149.7,0.05,-132.63,5.4,7.78,-0.8859719438877756,2
2403,17410,20100901,20100906,305,6,893,Low,Express Air,5,284.6735,0.04,-247.24,65.99,8.99,-0.8685037420061931,5
2606,18849,20120805,20120805,393,6,561,High,Regular Air,6,751.71,0.09,50.83,131.12,0.99,0.06761916164478322,0
2649,19174,20100716,20100718,358,6,224,Medium,Regular Air,35,5311.973,0.02,1142.08,179.99,13.99,0.21500109281428953,2
2650,19174,20100716,20100717,358,6,747,Medium,Regular Air,19,1061.905,0.06,152.75,65.99,2.5,0.14384525922752037,1
2651,19174,20100716,20100718,358,6,1070,Medium,Regular Air,48,1631.04,0.0,665.63,33.98,1.99,0.4081015793604081,2
2784,20098,20111208,20111210,342,6,364,Medium,Regular Air,11,183.32,0.04,-61.1,15.99,9.4,-0.3332969670521493,2
2874,20711,20090119,20090121,372,6,41,Critical,Regular Air,5,98.66,0.1,-19.52,18.97,9.03,-0.19785120616257856,2
2898,20932,20120729,20120731,336,6,1071,High,Regular Air,38,123.26,0.02,-4.73,3.26,1.86,-0.038374168424468606,2
2943,21319,20100429,20100430,342,6,27,Medium,Delivery Truck,5,2361.1,0.01,-1042.71,449.99,49.0,-0.4416204311549702,1
2947,21344,20121209,20121216,344,6,492,Low,Regular Air,48,2011.46,0.01,171.07,41.32,8.66,0.08504767681186799,7
2980,21538,20090727,20090729,394,6,361,Medium,Regular Air,31,87.32,0.08,-1.18,2.94,0.96,-0.013513513513513514,2
2990,21574,20100115,20100116,339,6,926,Critical,Regular Air,33,77.55,0.0,-37.2,2.12,1.99,-0.4796905222437138,1
3102,22242,20090615,20090617,305,6,390,Not Specified,Regular Air,50,329.91,0.04,-279.93,6.48,9.54,-0.8485041374920432,2
3215,23078,20110915,20110917,349,6,31,Medium,Regular Air,8,342.27,0.09,-17.68,40.99,19.99,-0.05165512607006165,2
3250,23271,20101103,20101104,256,6,1072,High,Delivery Truck,1,794.58,0.09,-1748.34,808.49,55.3,-2.2003322510005283,1
3280,23428,20121028,20121030,395,6,1073,High,Regular Air,41,980.95,0.02,234.68,22.84,8.18,0.23923747387736377,2
3307,23619,20121221,20121223,347,6,864,Medium,Regular Air,45,285.91,0.02,-104.99,6.24,5.22,-0.36721345878073514,2
3308,23619,20121221,20121224,347,6,238,Medium,Regular Air,48,2611.8035,0.06,644.81,65.99,5.92,0.24688304460883062,3
3364,24067,20120822,20120824,82,6,983,High,Express Air,30,128.25,0.07,-95.31,3.98,5.26,-0.7431578947368421,2
3524,25092,20101201,20101203,396,6,1074,High,Express Air,6,141.27,0.08,28.14,21.38,2.99,0.19919303461456783,2
3525,25092,20101201,20101203,396,6,261,High,Regular Air,9,16.02,0.09,-2.82,1.81,0.75,-0.17602996254681647,2
3546,25280,20110521,20110522,382,6,1041,Not Specified,Regular Air,47,202.64,0.03,28.75,4.13,1.17,0.1418772206869325,1
3565,25442,20120105,20120107,351,6,120,High,Regular Air,40,453.98,0.02,67.6,11.34,5.01,0.14890523811621656,2
3599,25666,20120902,20120903,183,6,405,Critical,Regular Air,36,5072.34,0.06,369.46,140.85,19.99,0.07283817725152493,1
3600,25669,20110116,20110116,256,6,99,Critical,Regular Air,12,45.63,0.02,15.42,3.69,0.5,0.33793556870479946,0
3669,26276,20100912,20100919,310,6,1075,Low,Express Air,21,3685.38,0.0,1040.62,170.98,13.99,0.2823643694815731,7
3766,26912,20120427,20120506,305,6,742,Low,Regular Air,21,1090.11,0.08,55.87,53.98,5.5,0.05125170854317455,9
3809,27137,20111231,20120102,385,6,828,High,Regular Air,2,60.5625,0.02,-165.54,35.99,1.1,-2.733374613003096,2
3836,27335,20101106,20101106,337,6,887,Low,Regular Air,23,67.47,0.03,-100.6,2.66,6.35,-1.4910330517266932,0
3846,27430,20110131,20110201,397,6,135,High,Regular Air,3,315.27,0.08,278.6,105.98,13.99,0.8836869984457768,1
3866,27559,20111030,20111031,398,6,923,High,Regular Air,38,465.9,0.05,79.34,12.28,4.86,0.17029405451813695,1
4195,29797,20100626,20100628,394,6,791,High,Regular Air,50,742.05,0.05,-337.98,14.89,13.56,-0.45546796038002835,2
4227,30023,20101015,20101017,354,6,749,Low,Delivery Truck,28,10253.75,0.1,3256.81,400.97,48.26,0.31762135803974156,2
4445,31682,20100309,20100318,335,6,323,Low,Regular Air,42,3186.77,0.09,455.42,76.72,19.95,0.14290959184377913,9
4467,31845,20121022,20121022,356,6,822,Low,Delivery Truck,36,3645.12,0.04,807.29,100.98,15.66,0.22147144675621103,0
4553,32389,20101031,20101102,399,6,435,Medium,Regular Air,23,934.07,0.07,-7.5,39.99,10.25,-0.00802937681330093,2
4556,32420,20090729,20090731,359,6,239,Medium,Regular Air,35,175.08,0.07,-168.72,5.02,5.14,-0.9636737491432488,2
4732,33699,20090726,20090802,346,6,1043,Low,Regular Air,18,290.07,0.07,-114.2,16.74,7.04,-0.39369807287896025,7
4734,33699,20090726,20090731,346,6,795,Low,Regular Air,31,196.81,0.06,70.39,6.45,1.34,0.35765459072201616,5
4754,33797,20090111,20090111,400,6,589,Not Specified,Delivery Truck,20,4531.34,0.08,653.68,297.64,14.7,0.14425754853972553,0
4755,33797,20090111,20090112,400,6,856,Not Specified,Regular Air,44,574.5,0.02,-449.04,12.99,14.37,-0.7816187989556136,1
4756,33797,20090111,20090112,400,6,793,Not Specified,Regular Air,18,262.94,0.06,-22.37,14.42,6.75,-0.0850764432950483,1
4782,33958,20110202,20110204,401,6,181,Critical,Regular Air,27,462.366,0.1,-120.05,20.99,3.3,-0.2596427938040427,2
4783,33958,20110202,20110204,401,6,1076,Critical,Regular Air,14,336.48,0.09,5.56,25.99,5.37,0.016524013314312885,2
5119,36454,20110218,20110221,397,6,1077,Critical,Regular Air,8,69.57,0.05,-36.06,7.98,6.5,-0.5183268650280294,3
5134,36609,20090514,20090516,362,6,921,Not Specified,Regular Air,8,45.73,0.0,-23.29,4.98,5.49,-0.5092936802973977,2
5170,36800,20100910,20100911,340,6,226,High,Express Air,4,58.44,0.05,-7.04,10.89,4.5,-0.12046543463381246,1
5239,37287,20121101,20121105,362,6,6,Low,Regular Air,18,122.41,0.09,2.37,6.64,4.95,0.019361163303651664,4
5262,37443,20100415,20100415,394,6,324,Not Specified,Regular Air,50,2869.44,0.08,840.55,59.98,3.99,0.29293172186907546,0
5311,37792,20111229,20111231,352,6,1045,High,Regular Air,49,183.08,0.01,82.49,3.69,0.5,0.4505680576797028,2
5321,37829,20100929,20101001,352,6,427,Not Specified,Regular Air,28,257.9,0.0,-84.69,8.74,8.29,-0.3283830942225669,2
5361,38087,20090221,20090221,256,6,446,Critical,Regular Air,18,901.81,0.02,-76.89,49.99,19.99,-0.08526186225479869,0
5393,38341,20090518,20090518,402,6,652,Medium,Regular Air,38,623.1265,0.09,122.29,20.99,0.99,0.1962522858520702,0
5436,38599,20091026,20091027,342,6,925,High,Regular Air,27,2651.23,0.09,-741.81,101.41,35.0,-0.27979843318007114,1
5451,38721,20090324,20090326,346,6,6,Critical,Regular Air,17,107.56,0.1,-25.0,6.64,54.95,-0.23242841204908887,2
5452,38721,20090324,20090325,346,6,881,Critical,Regular Air,15,1386.69,0.05,363.0,90.48,19.99,0.26177444129545896,1
5494,38976,20101225,20101226,375,6,27,Critical,Delivery Truck,16,6813.93,0.09,358.19,449.99,49.0,0.052567314310537384,1
5549,39300,20120422,20120424,403,6,284,High,Regular Air,9,44.51,0.01,-43.48,4.06,6.89,-0.9768591327791507,2
5564,39393,20101117,20101119,346,6,510,Not Specified,Regular Air,23,218.29,0.09,-32.43,9.49,5.76,-0.1485638370974392,2
5624,39842,20101219,20101219,372,6,492,Medium,Express Air,38,1554.21,0.08,114.45,41.32,8.66,0.07363869747331442,0
5888,41766,20120911,20120912,382,6,123,Critical,Regular Air,7,273.42,0.0,10.06,34.54,14.72,0.036793211908419284,1
5960,42306,20120914,20120916,369,6,530,High,Regular Air,19,773.83,0.06,146.79,40.98,5.33,0.18969282658981945,2
5999,42528,20100223,20100225,371,6,1063,Medium,Regular Air,37,1356.45,0.02,47.65,35.44,19.99,0.0351284603192156,2
6000,42528,20100223,20100224,371,6,1046,Medium,Regular Air,13,250.75,0.02,-43.52,17.7,9.47,-0.17355932203389832,1
6001,42528,20100223,20100224,371,6,137,Medium,Express Air,31,313.05,0.02,81.87,9.78,1.99,0.2615237182558697,1
6115,43302,20110823,20110830,356,6,963,Low,Regular Air,39,6888.6635,0.03,1925.58,205.99,5.0,0.27952882297124837,7
6180,43813,20090721,20090723,335,6,260,Not Specified,Regular Air,23,384.21,0.04,-266.22,15.51,17.78,-0.6929023190442728,2
6256,44292,20110614,20110615,82,6,268,Not Specified,Express Air,1,10.48,0.0,-3.78,5.18,2.04,-0.3606870229007633,1
6298,44583,20091004,20091009,393,6,987,Low,Regular Air,6,17.59,0.1,-19.74,2.22,5.0,-1.122228538942581,5
6391,45381,20110821,20110823,404,6,110,Medium,Regular Air,1,11.81,0.01,-7.95,5.89,5.57,-0.6731583403895004,2
6543,46531,20110821,20110828,342,6,995,Low,Regular Air,39,4211.0,0.07,-270.57,111.96,69.0,-0.06425314652101638,7
6626,47136,20110124,20110126,405,6,745,Medium,Regular Air,18,89.99,0.0,18.96,4.82,1.49,0.21069007667518616,2
6711,47813,20090827,20090829,357,6,674,High,Regular Air,50,343.0,0.0,-76.94,6.68,5.66,-0.22431486880466472,2
6778,48263,20100309,20100310,371,6,437,Medium,Regular Air,28,164.22,0.1,-124.72,5.98,7.5,-0.7594690049933017,1
6805,48455,20090602,20090603,298,6,341,Critical,Regular Air,17,182.47,0.05,-3.18,10.98,3.37,-0.01742752233243821,1
6840,48706,20121030,20121106,390,6,517,Low,Regular Air,18,132.78,0.09,-130.96,7.28,11.15,-0.9862931164331978,7
6865,48929,20091022,20091025,373,6,656,High,Regular Air,45,2096.7,0.03,939.67,47.9,5.86,0.44816616587971575,3
6873,48963,20101019,20101021,345,6,772,Not Specified,Regular Air,12,81.87,0.07,-31.14,6.48,5.94,-0.3803591058995969,2
6909,49312,20110221,20110222,393,6,1078,Critical,Regular Air,30,164.41,0.0,-128.52,4.98,7.54,-0.7817042758956269,1
6931,49472,20100716,20100721,406,6,137,Low,Regular Air,15,144.14,0.05,12.09,9.78,1.99,0.08387678645761067,5
6932,49472,20100716,20100720,406,6,340,Low,Regular Air,9,30.65,0.03,0.08,3.29,1.35,0.0026101141924959217,4
6981,49891,20090912,20090914,407,6,986,Not Specified,Regular Air,40,259.83,0.0,80.73,5.98,1.49,0.310703152060963,2
6995,49984,20090511,20090515,373,6,161,Low,Regular Air,14,57.28,0.02,7.31,3.8,1.49,0.12761871508379888,4
6996,49984,20090511,20090511,373,6,836,Low,Regular Air,32,227.87,0.02,-130.61,6.48,8.4,-0.5731776890332207,0
7074,50471,20120103,20120105,405,6,109,Low,Delivery Truck,25,5859.25,0.02,1358.53,226.67,28.16,0.23186073302897128,2
7176,51203,20111221,20111222,352,6,1079,High,Delivery Truck,49,26622.55,0.08,3146.22,550.98,45.7,0.11817876198936615,1
7179,51233,20091209,20091209,352,6,378,Low,Regular Air,3,26.5,0.05,20.12,7.59,4.0,0.759245283018868,0
7322,52195,20111026,20111027,385,6,853,Not Specified,Regular Air,19,267.0,0.09,-2.83,14.45,7.17,-0.010599250936329588,1
7445,53123,20090831,20090902,408,6,508,Not Specified,Regular Air,25,265.75,0.06,14.0,10.98,5.14,0.05268109125117592,2
7622,54533,20111218,20111219,409,6,311,Medium,Regular Air,21,162.25,0.03,-42.72,7.1,6.05,-0.26329738058551616,1
7691,55139,20100117,20100118,410,6,1080,Not Specified,Regular Air,26,85.71,0.08,9.32,3.28,0.98,0.10873877027184693,1
7734,55392,20090606,20090608,359,6,26,Critical,Regular Air,39,104.97,0.07,3.21,2.84,0.93,0.030580165761646183,2
7768,55616,20110508,20110509,411,6,30,High,Regular Air,29,184.74,0.0,-102.25,5.98,4.38,-0.5534805672837501,1
7822,55909,20090519,20090523,412,6,470,Low,Regular Air,3,526.76,0.07,-93.83,172.99,19.99,-0.17812666109803327,4
7826,55938,20120702,20120703,401,6,1029,Not Specified,Express Air,18,1769.9,0.05,-468.89,95.99,35.0,-0.26492457200971803,1
7857,56166,20100804,20100806,376,6,793,Critical,Regular Air,45,615.68,0.08,-54.34,14.42,6.75,-0.08826013513513514,2
7902,56515,20110527,20110528,373,6,337,Medium,Express Air,18,126.62,0.08,60.79,6.3,0.5,0.4800979308166166,1
7945,56768,20110727,20110729,354,6,25,Critical,Regular Air,37,111.39,0.02,20.06,2.88,0.7,0.18008797917227756,2
7961,56900,20111126,20111128,413,6,1027,Not Specified,Regular Air,16,54.32,0.09,16.11,3.41,0.7,0.2965758468335788,2
7974,57056,20121108,20121115,413,6,818,Low,Delivery Truck,29,2185.61,0.01,-2897.25,70.89,89.3,-1.325602463385508,7
8170,58372,20110402,20110407,294,6,1081,Low,Regular Air,48,184.1,0.04,43.2,3.98,0.7,0.23465507876154265,5
8297,59270,20100111,20100113,405,6,666,High,Delivery Truck,48,25312.0,0.01,8788.81,517.48,16.63,0.347219105562579,2
8298,59270,20100111,20100112,405,6,690,High,Regular Air,14,2138.63,0.01,453.03,142.86,19.99,0.21183187367613843,1
8343,59619,20100213,20100215,369,6,1034,Not Specified,Regular Air,12,76.04,0.04,-47.55,5.98,7.15,-0.6253287743293002,2
8367,59781,20121212,20121213,414,6,741,Not Specified,Delivery Truck,24,4408.27,0.04,329.28,180.98,30.0,0.07469596916704284,1
23,132,20100610,20100613,415,6,631,Medium,Delivery Truck,30,4011.65,0.05,-603.8,130.98,54.74,-0.15051163486346017,3
42,258,20101228,20101230,416,6,911,Critical,Regular Air,21,154.35,0.0,-91.14,6.48,8.74,-0.5904761904761905,2
43,258,20101228,20101229,416,6,112,Critical,Delivery Truck,7,201.36,0.0,-284.4,20.98,53.03,-1.4123957091775923,1
57,325,20101016,20101020,341,6,1082,Low,Regular Air,9,884.1275,0.06,-178.71,115.99,4.23,-0.2021314799053304,4
217,1444,20091205,20091207,305,6,287,Medium,Express Air,32,21717.36,0.06,8249.86,699.99,24.49,0.3798739809995322,2
302,2084,20100316,20100318,291,6,130,High,Regular Air,16,692.73,0.01,94.97,40.99,17.48,0.1370952607798132,2
480,3332,20091104,20091106,365,6,1071,Critical,Regular Air,6,22.19,0.01,-3.51,3.26,1.86,-0.15817936007210454,2
494,3397,20090622,20090624,371,6,507,Medium,Regular Air,43,815.89,0.1,-20.25,19.98,4.0,-0.024819522239517583,2
519,3556,20120922,20120922,351,6,410,Not Specified,Regular Air,41,4933.99,0.1,1161.89,128.24,12.65,0.23548689802776254,0
529,3589,20090525,20090527,417,6,927,High,Regular Air,23,72.93,0.01,28.55,3.15,0.49,0.391471273824215,2
573,3905,20101220,20101221,343,6,1031,Not Specified,Delivery Truck,42,2537.88,0.03,-377.25,60.89,32.41,-0.1486476901981181,1
590,4033,20100601,20100608,418,6,1083,Low,Delivery Truck,38,19269.05,0.0,4127.79,500.98,41.44,0.21421865634268425,7
662,4647,20090513,20090514,335,6,160,Medium,Regular Air,33,1590.163,0.01,-57.54,55.99,5.0,-0.03618496971694097,1
686,4773,20111222,20111223,416,6,189,Critical,Regular Air,26,311.38,0.06,34.12,11.58,5.72,0.10957672297514291,1
724,5189,20101125,20101127,384,6,1084,Low,Regular Air,8,24.72,0.06,-21.47,2.74,3.5,-0.8685275080906149,2
772,5510,20100107,20100110,417,6,849,Medium,Regular Air,12,116.38,0.08,29.68,9.68,2.03,0.25502663687918886,3
886,6369,20091219,20091221,417,6,1079,High,Delivery Truck,30,14922.16,0.1,545.7,550.98,45.7,0.03656977274067562,2
887,6373,20120123,20120124,417,6,1085,Not Specified,Regular Air,1,62.77,0.01,-36.84,60.97,4.5,-0.5869045722478892,1
900,6465,20110812,20110819,395,6,810,Low,Express Air,36,240.14,0.06,57.78,6.88,2.0,0.2406096443741151,7
953,6885,20120619,20120619,356,6,450,Low,Regular Air,40,879.54,0.09,166.93,23.99,6.3,0.18979239147736318,0
1004,7297,20090914,20090915,419,6,861,High,Delivery Truck,4,1620.94,0.1,-969.05,400.98,76.37,-0.5978321221019901,1
1009,7367,20110605,20110610,336,6,444,Low,Express Air,48,269.93,0.05,119.64,5.43,0.95,0.4432260215611455,5
1051,7751,20121223,20121224,256,6,966,Not Specified,Delivery Truck,45,4547.9,0.01,-768.14,95.98,58.2,-0.16889993183667187,1
1159,8422,20090414,20090415,420,6,301,Medium,Delivery Truck,18,4212.752,0.06,-715.78,296.18,54.12,-0.16990793666467902,1
1244,9062,20110320,20110321,339,6,263,High,Regular Air,32,119.2,0.06,30.61,3.93,0.99,0.2567953020134228,1
1403,10209,20101129,20101201,340,6,682,Medium,Regular Air,48,418.82,0.02,-60.21,8.6,6.19,-0.14376104293013706,2
1412,10245,20110213,20110215,353,6,518,Medium,Regular Air,23,127.17,0.1,-108.13,5.53,6.98,-0.8502791538884956,2
1525,11008,20090224,20090226,380,6,9,Critical,Regular Air,17,2545.89,0.01,-321.51,138.14,35.0,-0.12628589609134724,2
1600,11585,20090315,20090316,342,6,661,Medium,Regular Air,17,281.84,0.1,-99.55,17.98,4.0,-0.3532145898382061,1
1870,13472,20111026,20111027,332,6,85,Critical,Regular Air,26,106.03,0.09,42.89,4.13,0.5,0.4045081580684712,1
1973,14114,20090406,20090406,399,6,1086,Critical,Regular Air,29,65.16,0.03,-7.04,2.18,1.38,-0.10804174340085942,0
2060,14727,20120719,20120720,344,6,1023,Medium,Regular Air,33,2269.41,0.05,630.18,70.97,3.5,0.2776845083083268,1
2153,15399,20120513,20120514,421,6,539,Critical,Express Air,46,2514.5125,0.04,601.65,65.99,4.99,0.2392710316612067,1
2168,15619,20110628,20110705,391,6,580,Low,Delivery Truck,9,1425.21,0.1,-65.02,160.98,30.0,-0.045621347029560555,7
2248,16194,20101007,20101009,421,6,1087,Not Specified,Regular Air,24,2435.5135,0.08,315.49,125.99,4.2,0.12953736450239345,2
2255,16229,20090329,20090331,347,6,293,High,Regular Air,19,568.7435,0.05,143.79,35.99,3.3,0.25282047179440287,2
2260,16231,20120904,20120909,347,6,308,Low,Delivery Truck,20,2506.38,0.07,-500.46,124.49,51.94,-0.1996744308524645,5
2312,16674,20110429,20110506,406,6,667,Low,Regular Air,49,1959.43,0.09,467.72,42.98,4.62,0.23870207152079942,7
2313,16674,20110429,20110508,406,6,146,Low,Delivery Truck,39,14072.64,0.02,2177.54,355.98,58.92,0.15473571412329173,9
2320,16710,20110424,20110426,371,6,128,High,Delivery Truck,47,5549.79,0.09,1300.8,145.45,17.85,0.23438724708502484,2
2401,17408,20090527,20090529,389,6,591,Not Specified,Regular Air,41,728.127,0.02,49.79,20.99,4.81,0.06838092805238646,2
2437,17698,20120513,20120515,408,6,305,High,Regular Air,22,1118.2515,0.1,-59.59,65.99,8.99,-0.05328854913228375,2
2438,17698,20120513,20120514,408,6,419,High,Regular Air,40,609.4,0.04,-89.23,15.28,10.91,-0.1464227108631441,1
2570,18534,20111230,20111230,366,6,207,Low,Express Air,36,282.58,0.1,21.68,8.33,1.99,0.07672163635076792,0
2622,18951,20110629,20110630,353,6,49,Critical,Regular Air,16,61.5,0.09,-16.27,3.98,2.97,-0.26455284552845526,1
2623,18951,20110629,20110701,353,6,643,Critical,Express Air,10,324.3175,0.03,-169.74,35.99,5.0,-0.5233760127036007,2
2648,19174,20100716,20100718,358,6,683,Medium,Regular Air,49,214.62,0.05,-151.42,4.24,5.41,-0.7055260460348522,2
2785,20098,20111208,20111208,342,6,200,Medium,Regular Air,8,194.11,0.03,87.66,22.72,8.99,0.4515996084694245,0
